ordering,ppmRepPotus,ppmDemPotus,1M-ppmDemPotus,ppmRepOther,ppmDemOther,1M-ppmDemOther,BonusToTrump,BonusToBiden,totalBallots,locality
 399733, 411059, 567621, 432379, 399733, 558294, 441706, 556630, 546635,   1501,CharterTownshipofBrownstownPrecinct2
 400546, 411470, 580791, 419209, 400546, 571233, 428767, 554620, 547790,   2197,CharterTownshipofVanBurenPrecinct8
 401045, 425212, 559764, 440236, 401045, 552580, 447420, 620835, 535920,   1531,CityofTaylorPrecinct13
 401604, 433155, 550267, 449733, 401604, 552406, 447594, 657755, 489305,   1870,CityofLincolnParkPrecinct16
 401921, 437149, 542834, 457166, 401921, 545236, 454764, 676140, 487990,   1249,CityofDearbornPrecinct49
 401934, 413218, 562063, 437937, 401934, 554540, 445460, 556420, 537615,   1861,CityofLivoniaPrecinct1A
 402317, 442052, 541390, 458610, 402317, 551324, 448676, 698675, 450330,   1208,CityofLincolnParkPrecinct20
 402486, 429973, 557591, 442409, 402486, 560209, 439791, 637435, 486910,   1528,CityofSouthgatePrecinct4
 402907, 447559, 542056, 457944, 402907, 544132, 455868, 723260, 489620,    963,CityofTaylorPrecinct20
 403355, 412080, 573154, 426846, 403355, 553691, 446309, 543625, 597315,   1490,CityofWestlandPrecinct34
 405978, 416586, 567984, 432016, 405978, 561234, 438766, 553040, 533750,   1037,CityofAllenParkPrecinct1
 406228, 429248, 549085, 450915, 406228, 538930, 461070, 615100, 550775,   1477,CityofLincolnParkPrecinct14
 406847, 434038, 546827, 453173, 406847, 547834, 452166, 635955, 494965,    993,CityofWestlandPrecinct6
 407152, 408528, 568088, 431912, 407152, 548143, 451857, 506880, 599725,   1454,CityofLivoniaPrecinct24A
 408602, 422427, 562211, 437789, 408602, 559139, 440861, 569125, 515360,    651,CityofDearbornPrecinct30
 410179, 446107, 543413, 456587, 410179, 547904, 452096, 679640, 477545,    668,CityofDearbornPrecinct28
 410675, 400326, 593137, 406863, 410675, 572984, 427016, 448255, 600765,   1836,CharterTownshipofCantonPrecinct33
 410756, 400623, 589243, 410757, 410756, 562743, 437257, 449335, 632500,   1283,CharterTownshipofCantonPrecinct23
 412242, 427952, 553629, 446371, 412242, 550379, 449621, 578550, 516250,   1846,CharterTownshipofBrownstownPrecinct9
 412616, 446225, 542399, 457601, 412616, 535677, 464323, 668045, 533610,   1934,CityofLincolnParkPrecinct18
 413509, 428336, 551894, 448106, 413509, 545304, 454696, 574135, 532950,   1214,CityofWestlandPrecinct33
 413625, 406326, 585766, 414234, 413625, 562043, 437957, 463505, 618615,   1644,CharterTownshipofCantonPrecinct26
 416949, 427118, 550282, 449718, 416949, 538983, 461017, 550845, 556495,    885,CityofLivoniaPrecinct35B
 417266, 461330, 528776, 471224, 417266, 528776, 471224, 720320, 500000,   1112,CityofWestlandPrecinct19
 418313, 413043, 574440, 425560, 418313, 556653, 443347, 473650, 588935,   1518,CharterTownshipofCantonPrecinct2
 419712, 407310, 582898, 417102, 419712, 556135, 443865, 437990, 633815,   1532,CharterTownshipofCantonPrecinct25
 419878, 450304, 528059, 471941, 419878, 532116, 467884, 652130, 479715,   1479,CityofWayneWard2Precinct2
 420523, 441985, 544600, 455400, 420523, 535211, 464789, 607310, 546945,   1491,CityofTaylorPrecinct18
 420620, 427919, 553832, 446168, 420620, 547445, 452555, 536495, 531935,   1096,CityofLivoniaPrecinct36A
 421284, 423922, 561125, 438875, 421284, 545294, 454706, 513190, 579155,   1137,CityofBellevillePrecinct1
 422619, 429761, 540476, 459524, 422619, 534523, 465477, 535710, 529765,    840,CityofLivoniaPrecinct1B
 422688, 442113, 551670, 448330, 422688, 547008, 452992, 597125, 523310,   1287,CharterTownshipofBrownstownPrecinct5
 423330, 443140, 539985, 460015, 423330, 535583, 464417, 599050, 522010,   1363,CityofLivoniaPrecinct24B
 423778, 407005, 582141, 417859, 423778, 554514, 445486, 416135, 638135,   2027,CharterTownshipofNorthvillePrecinct11
 423921, 438567, 547599, 452401, 423921, 545972, 454028, 573230, 508135,   1229,CityofWestlandPrecinct30
 424037, 433490, 555705, 444295, 424037, 548278, 451722, 547265, 537135,   1481,CharterTownshipofCantonPrecinct17
 425770, 413632, 576097, 423903, 425770, 556489, 443511, 439310, 598040,   1071,CharterTownshipofCantonPrecinct12
 425798, 426424, 556668, 443332, 425798, 547902, 452098, 503130, 543830,   1597,CityofLivoniaPrecinct13A
 426378, 473831, 506629, 493371, 426378, 512909, 487091, 737265, 468600,   1433,CityofDearbornHeightsPrecinct25
 426426, 442192, 545795, 454205, 426426, 522522, 477478, 578830, 616365,   1332,CityofWestlandPrecinct29
 426656, 458201, 526025, 473975, 426656, 526025, 473975, 657725, 500000,   1268,CityofSouthgatePrecinct2
 427325, 449854, 539244, 460756, 427325, 529069, 470931, 612645, 550875,   1376,CityofSouthgatePrecinct7
 427600, 422841, 564242, 435758, 427600, 543167, 456833, 476205, 605375,   1471,CityofLivoniaPrecinct12A
 427635, 400785, 580877, 419123, 427635, 542894, 457106, 365750, 689915,   1527,CharterTownshipofCantonPrecinct19
 428655, 437463, 543159, 456841, 428655, 530827, 469173, 544040, 561660,   1703,CityofWyandottePrecinct2
 429930, 400519, 593425, 406575, 429930, 562283, 437717, 352945, 655710,   1156,CharterTownshipofCantonPrecinct39
 430351, 432616, 543601, 456399, 430351, 522083, 477917, 511325, 607590,    883,CityofLivoniaPrecinct25A
 430939, 453038, 529281, 470719, 430939, 530939, 469061, 610495, 491710,   1810,CityofTaylorPrecinct14
 431235, 446153, 538461, 461539, 431235, 524009, 475991, 574590, 572260,   2145,CityofSouthgatePrecinct10
 431316, 462055, 521613, 478387, 431316, 517771, 482229, 653695, 519210,   1041,CityofWyandottePrecinct1
 431489, 472340, 507234, 492766, 431489, 511489, 488511, 704255, 478725,   1175,CityofLincolnParkPrecinct22
 431774, 440743, 543241, 456759, 431774, 534913, 465087, 544845, 541640,   1561,CityofLivoniaPrecinct2A
 433353, 409444, 574417, 425583, 433353, 539151, 460849, 380455, 676330,   1673,CharterTownshipofCantonPrecinct11
 433482, 482810, 505231, 494769, 433482, 514200, 485800, 746640, 455155,    669,CityofRomulusPrecinct9
 434108, 420542, 566537, 433463, 434108, 543281, 456719, 432170, 616280,   1548,CharterTownshipofCantonPrecinct22
 434513, 469026, 506194, 493806, 434513, 517699, 482301, 672565, 442475,   1130,CityofSouthgatePrecinct5
 435201, 425569, 563922, 436078, 435201, 548161, 451839, 451840, 578805,   1142,CityofDearbornPrecinct41
 435312, 467126, 514846, 485154, 435312, 522269, 477731, 659070, 462885,   1886,CityofSouthgatePrecinct9
 436146, 424197, 560866, 439134, 436146, 550410, 449590, 440255, 552280,   1339,CharterTownshipofCantonPrecinct21
 439426, 452329, 524731, 475269, 439426, 517562, 482438, 564515, 535845,   1395,CityofWestlandPrecinct35
 440433, 460890, 521058, 478942, 440433, 521058, 478942, 602285, 500000,    831,CityofDearbornPrecinct48
 440894, 440894, 531948, 468052, 440894, 509584, 490416, 500000, 611820,    626,TownshipofSumpterPrecinct5
 441080, 484451, 495090, 504910, 441080, 495908, 504092, 716855, 495910,   1222,CityofDearbornHeightsPrecinct23
 442789, 462382, 521159, 478841, 442789, 497648, 502352, 597965, 617555,   1276,CharterTownshipofVanBurenPrecinct1
 443097, 495335, 487873, 512127, 443097, 502798, 497202, 761190, 425375,   1072,CityofWestlandPrecinct32
 443701, 479375, 510590, 489410, 443701, 518394, 481606, 678370, 460980,    897,CityofLincolnParkPrecinct24
 443846, 481538, 503846, 496154, 443846, 510000, 490000, 688460, 469230,   1300,CityofWayneWard5Precinct5
 444011, 426740, 558774, 441226, 444011, 537047, 462953, 413645, 608635,   1795,CityofLivoniaPrecinct34A
 444444, 401666, 586111, 413889, 444444, 543888, 456112, 286110, 711115,   1800,CityofGrossePointePrecinct1
 444519, 437121, 552118, 447882, 444519, 536650, 463350, 463010, 577340,   1487,CharterTownshipofCantonPrecinct24
 445822, 456266, 526109, 473891, 445822, 520234, 479766, 552220, 529375,   1532,CityofLivoniaPrecinct34B
 447210, 455793, 529613, 470387, 447210, 518454, 481546, 542915, 555795,   1165,CityofLivoniaPrecinct3A
 448529, 469669, 521139, 478861, 448529, 507352, 492648, 605700, 568935,   1088,CityofWestlandPrecinct16
 449367, 452883, 532348, 467652, 449367, 524613, 475387, 517580, 538675,   1422,CharterTownshipofPlymouthPrecinct4
 449916, 413945, 578859, 421141, 449916, 545102, 454898, 320145, 668785,   1807,CityofGrossePointeFarmsPrecinct5
 450628, 488330, 502692, 497308, 450628, 509874, 490126, 688510, 464090,   1114,CityofAllenParkPrecinct8
 451080, 472681, 504447, 495553, 451080, 501905, 498095, 608005, 512710,    787,CityofWoodhavenPrecinct3
 451586, 486574, 499593, 500407, 451586, 492270, 507730, 674940, 536615,   1229,CityofTaylorPrecinct21
 451885, 441193, 542487, 457513, 451885, 522791, 477209, 446540, 598480,   1777,CharterTownshipofPlymouthPrecinct3
 452015, 475047, 516314, 483686, 452015, 514395, 485605, 615160, 509595,   1042,CityofWestlandPrecinct8
 452830, 465660, 518490, 481510, 452830, 506415, 493585, 564150, 560375,   1325,CityofWestlandPrecinct25
 454183, 449402, 537051, 462949, 454183, 516334, 483666, 476095, 603585,   1255,CityofLivoniaPrecinct34C
 454987, 456204, 530413, 469587, 454987, 503649, 496351, 506085, 633820,    822,CityofLivoniaPrecinct35C
 455076, 457998, 522279, 477721, 455076, 517896, 482104, 514610, 521915,   1369,CityofLivoniaPrecinct23A
 455242, 484228, 504688, 495312, 455242, 506393, 493607, 644930, 491475,   1173,CityofDearbornHeightsPrecinct24
 455407, 476913, 506008, 493992, 455407, 510436, 489564, 607530, 477860,   1581,CityofWyandottePrecinct4
 455473, 472634, 514378, 485622, 455473, 500000, 500000, 585805, 571890,   2156,CharterTownshipofBrownstownPrecinct1
 455497, 445549, 545549, 454451, 455497, 520942, 479058, 450260, 623035,   1910,CharterTownshipofNorthvillePrecinct8
 455905, 462609, 523981, 476019, 455905, 515729, 484271, 533520, 541260,   1939,CityofWyandottePrecinct9
 456588, 490296, 492339, 507661, 456588, 497446, 502554, 668540, 474465,    979,CityofWoodhavenPrecinct5
 457031, 475781, 509375, 490625, 457031, 499218, 500782, 593750, 550785,   1280,CityofWyandottePrecinct3
 457613, 465463, 519623, 480377, 457613, 497645, 502355, 539250, 609890,   1274,CityofWestlandPrecinct27
 457992, 439906, 546091, 453909, 457992, 514585, 485415, 409570, 657530,   1714,CharterTownshipofCantonPrecinct7
 458038, 478260, 505561, 494439, 458038, 507583, 492417, 601110, 489890,    989,CityofWestlandPrecinct36
 458086, 486875, 493649, 506351, 458086, 494496, 505504, 643945, 495765,   1181,CityofDearbornHeightsPrecinct26
 458248, 410726, 575695, 424305, 458248, 530889, 469111, 262390, 724030,   1473,CityofGrossePointeParkPrecinct2
 458380, 459521, 529076, 470924, 458380, 506271, 493729, 505705, 614025,    877,CityofAllenParkPrecinct12
 458543, 438321, 551061, 448939, 458543, 528816, 471184, 398890, 611225,   1978,CityofGrossePointeWoodsPrecinct2
 458896, 438626, 548423, 451577, 458896, 529279, 470721, 398650, 595720,   1776,CharterTownshipofPlymouthPrecinct6
 458937, 478260, 508454, 491546, 458937, 497584, 502416, 596615, 554350,    828,CityofAllenParkPrecinct10
 459915, 482067, 503164, 496836, 459915, 498417, 501583, 610760, 523735,   1896,CityofSouthgatePrecinct6
 460285, 468431, 516632, 483368, 460285, 511201, 488799, 540730, 527155,   1473,CityofWyandottePrecinct8
 461453, 471436, 517470, 482530, 461453, 514697, 485303, 549915, 513865,   1803,CityofLivoniaPrecinct11A
 462138, 477751, 501951, 498049, 462138, 512099, 487901, 578065, 449260,   1281,CityofAllenParkPrecinct7
 462328, 488584, 485159, 514841, 462328, 485730, 514270, 631280, 497145,   1752,CityofTaylorPrecinct7
 462465, 498609, 487488, 512512, 462465, 492122, 507878, 680720, 476830,   1079,CityofWestlandPrecinct3
 462555, 460352, 524229, 475771, 462555, 511747, 488253, 488985, 562410,   1362,CharterTownshipofPlymouthPrecinct5
 463012, 477913, 506120, 493880, 463012, 503991, 496009, 574505, 510645,   1879,CityofTrentonPrecinct1
 463091, 494428, 488161, 511839, 463091, 486072, 513928, 656685, 510445,   1436,CityofGardenCityPrecinct9
 463607, 453322, 530854, 469146, 463607, 516613, 483387, 448575, 571205,   1264,CharterTownshipofCantonPrecinct4
 463627, 491803, 496926, 503074, 463627, 489754, 510246, 640880, 535860,   1952,CharterTownshipofBrownstownPrecinct10
 466083, 493435, 481400, 518600, 466083, 502188, 497812, 636760, 396060,    914,CityofWestlandPrecinct20
 466552, 493138, 494854, 505146, 466552, 492281, 507719, 632930, 512865,   1166,CityofAllenParkPrecinct3
 467343, 468069, 517416, 482584, 467343, 503628, 496372, 503630, 568940,   1378,CityofLivoniaPrecinct31B
 467953, 414197, 561681, 438319, 467953, 516195, 483805, 231220, 727430,   1451,CityofPlymouthPrecinct4
 468445, 429451, 556182, 443818, 468445, 516675, 483325, 305030, 697535,   1949,CharterTownshipofCantonPrecinct8
 469911, 501769, 482300, 517700, 469911, 472566, 527434, 659290, 548670,   1130,CityofWestlandPrecinct14
 470273, 482965, 506346, 493654, 470273, 511022, 488978, 563460, 476620,   1497,CityofLivoniaPrecinct31A
 470433, 477660, 505256, 494744, 470433, 498028, 501972, 536135, 536140,   1522,CityofAllenParkPrecinct9
 470860, 520814, 465309, 534691, 470860, 484736, 515264, 749770, 402865,   1081,CityofWestlandPrecinct37
 472253, 430351, 554360, 445640, 472253, 511891, 488109, 290490, 712345,   1766,CityofGrossePointeWoodsPrecinct5
 474054, 503078, 469656, 530344, 474054, 481970, 518030, 645120, 438430,   1137,CityofTaylorPrecinct9
 474825, 494190, 491092, 508908, 474825, 490317, 509683, 596825, 503875,   1291,CityofLivoniaPrecinct36B
 474881, 500473, 485781, 514219, 474881, 481990, 518010, 627960, 518955,   2110,CityofRiverviewPrecinct1
 474903, 479316, 507997, 492003, 474903, 493105, 506895, 522065, 574460,   1813,CityofRiverviewPrecinct4
 475095, 488888, 499616, 500384, 475095, 495019, 504981, 568965, 522985,   1305,CityofAllenParkPrecinct2
 475151, 494545, 482424, 517576, 475151, 479393, 520607, 596970, 515155,   1650,CityofWyandottePrecinct6
 476054, 499429, 481755, 518245, 476054, 478905, 521095, 616875, 514250,   1754,CityofGardenCityPrecinct3
 476381, 440201, 549748, 450252, 476381, 511055, 488945, 319100, 693465,   1990,CityofGrossePointeWoodsPrecinct3
 476870, 506567, 484294, 515706, 476870, 482581, 517419, 648485, 508565,   1751,CharterTownshipofBrownstownPrecinct6
 477299, 459976, 529271, 470729, 477299, 505376, 494624, 413385, 619475,   1674,CharterTownshipofPlymouthPrecinct1
 477777, 518888, 470000, 530000, 477777, 471111, 528889, 705555, 494445,   1800,CityofTaylorPrecinct4
 478070, 520467, 461988, 538012, 478070, 476608, 523392, 711985, 426900,    684,CityofRockwoodPrecinct1
 479883, 471137, 515451, 484549, 479883, 495043, 504957, 456270, 602040,   1715,CityofLivoniaPrecinct14A
 480000, 493333, 490909, 509091, 480000, 488484, 511516, 566665, 512125,   1650,CityofTrentonPrecinct7
 480154, 429816, 557115, 442885, 480154, 505324, 494676, 248310, 758955,   2066,CityofNorthvillePrecinct1
 480362, 479758, 505135, 494865, 480362, 487613, 512387, 496980, 587610,   1655,CityofRiverviewPrecinct2
 480690, 512736, 474116, 525884, 480690, 476581, 523419, 660230, 487675,   1217,CharterTownshipofVanBurenPrecinct10
 480976, 500283, 484383, 515617, 480976, 484383, 515617, 596535, 500000,   1761,CityofSouthgatePrecinct3
 481122, 493707, 493707, 506293, 481122, 475314, 524686, 562925, 591965,   1033,CityofWoodhavenPrecinct4
 481566, 495391, 489631, 510369, 481566, 481566, 518434, 569125, 540325,    868,CityofAllenParkPrecinct4
 481605, 488294, 500000, 500000, 481605, 492474, 507526, 533445, 537630,   1196,CityofLivoniaPrecinct35A
 482168, 498573, 485021, 514979, 482168, 477175, 522825, 582025, 539230,   1402,CityofTaylorPrecinct12
 482307, 506923, 476153, 523847, 482307, 473076, 526924, 623080, 515385,   1300,CityofWestlandPrecinct17
 483257, 512176, 478691, 521309, 483257, 480213, 519787, 644595, 492390,   1314,CityofAllenParkPrecinct11
 483345, 518134, 464840, 535160, 483345, 479644, 520356, 673945, 425980,   1351,CityofGardenCityPrecinct10
 483830, 511731, 478123, 521877, 483830, 480025, 519975, 639505, 490490,   1577,CityofAllenParkPrecinct5
 484467, 511094, 474852, 525148, 484467, 477071, 522929, 633135, 488905,   1352,CityofSouthgatePrecinct8
 484716, 488355, 494905, 505095, 484716, 491266, 508734, 518195, 518195,   1374,CityofWoodhavenPrecinct6
 485731, 510701, 472651, 527349, 485731, 473246, 526754, 624850, 497025,   1682,CityofWyandottePrecinct5
 486166, 528985, 454545, 545455, 486166, 465085, 534915, 714095, 447300,   1518,CityofTaylorPrecinct10
 486486, 532152, 455731, 544269, 486486, 470643, 529357, 728330, 425440,   1073,CityofWyandottePrecinct10
 486675, 472715, 506979, 493021, 486675, 489847, 510153, 430200, 585660,   1576,CityofLivoniaPrecinct22A
 487549, 513761, 476408, 523592, 487549, 480996, 519004, 631060, 477060,   1526,CityofWoodhavenPrecinct1
 487882, 526785, 459821, 540179, 487882, 466198, 533802, 694515, 468115,   1568,CityofGardenCityPrecinct7
 488072, 511927, 473759, 526241, 488072, 477099, 522901, 619275, 483300,   2096,CityofGardenCityPrecinct8
 489808, 466426, 520983, 479017, 489808, 493405, 506595, 383090, 637890,   1668,CharterTownshipofNorthvillePrecinct5
 490384, 521367, 460470, 539530, 490384, 465811, 534189, 654915, 473295,    936,CityofTaylorPrecinct8
 490957, 520428, 458807, 541193, 490957, 464835, 535165, 647355, 469860,   1493,CityofGardenCityPrecinct2
 491388, 488348, 492401, 507599, 491388, 485309, 514691, 484800, 535460,    987,CityofAllenParkPrecinct15
 491843, 492659, 484502, 515498, 491843, 477161, 522839, 504080, 536705,   1226,CityofAllenParkPrecinct14
 492587, 544474, 441374, 558626, 492587, 466307, 533693, 759435, 375335,   1484,CityofTaylorPrecinct1
 492844, 527728, 457960, 542040, 492844, 458855, 541145, 674420, 495525,   1118,CityofWyandottePrecinct7
 494565, 467391, 515398, 484602, 494565, 472826, 527174, 364130, 712860,   1104,CharterTownshipofPlymouthPrecinct2
 494878, 482714, 502560, 497440, 494878, 479513, 520487, 439180, 615235,   1562,CityofLivoniaPrecinct21A
 494981, 469259, 520702, 479298, 494981, 502509, 497491, 371390, 590965,   1594,CharterTownshipofPlymouthPrecinct12
 495878, 481293, 511097, 488903, 495878, 494610, 505390, 427075, 582435,   1577,CharterTownshipofPlymouthPrecinct8
 495987, 510433, 459069, 540931, 495987, 455056, 544944, 572230, 520065,   1246,CityofSouthgatePrecinct1
 496175, 552581, 437858, 562142, 496175, 455066, 544934, 782030, 413960,   1046,CityofGardenCityPrecinct5
 499017, 518664, 466601, 533399, 499017, 457760, 542240, 598235, 544205,   1018,CityofWestlandPrecinct1
 499732, 501339, 484734, 515266, 499732, 464916, 535084, 508035, 599090,   1867,CityofLivoniaPrecinct33A
 501055, 480992, 507391, 492609, 501055, 482576, 517424, 399685, 624075,   1894,CharterTownshipofNorthvillePrecinct7
 501798, 503597, 485611, 514389, 501798, 471223, 528777, 508995, 571940,   1112,CharterTownshipofBrownstownPrecinct12
 503816, 496183, 499653, 500347, 503816, 478834, 521166, 461835, 604095,   1441,CharterTownshipofBrownstownPrecinct4
 504648, 527376, 450413, 549587, 504648, 454028, 545972, 613640, 481925,   1936,CityofGardenCityPrecinct1
 504916, 537364, 451327, 548673, 504916, 455752, 544248, 662240, 477875,   2034,CityofWoodhavenPrecinct2
 505162, 495631, 487688, 512312, 505162, 470214, 529786, 452345, 587370,   1259,CityofLivoniaPrecinct22B
 505389, 511377, 480239, 519761, 505389, 475449, 524551, 529940, 523950,   1670,CityofLivoniaPrecinct7A
 506555, 451048, 539335, 460665, 506555, 482517, 517483, 222465, 784090,   2288,CityofGrossePointePrecinct2
 507598, 508814, 474772, 525228, 507598, 459574, 540426, 506080, 575990,   1645,CityofLivoniaPrecinct19B
 507604, 526615, 457541, 542459, 507604, 452471, 547529, 595055, 525350,   1578,CityofTrentonPrecinct4
 508350, 510354, 473613, 526387, 508350, 451569, 548431, 510020, 610220,   1497,CharterTownshipofPlymouthPrecinct9
 508849, 518436, 466814, 533186, 508849, 463126, 536874, 547935, 518440,   1356,CityofTrentonPrecinct6
 509076, 558800, 428571, 571429, 509076, 429360, 570640, 748620, 496055,   1267,CityofFlatRockPrecinct1
 511661, 540087, 451166, 548834, 511661, 454810, 545190, 642130, 481780,   1372,CityofTaylorPrecinct5
 512124, 541222, 451018, 548982, 512124, 444228, 555772, 645490, 533950,   1031,TownshipofSumpterPrecinct1
 512179, 487179, 505128, 494872, 512179, 473717, 526283, 375000, 657055,   1560,CharterTownshipofNorthvillePrecinct2
 512562, 524766, 460875, 539125, 512562, 463029, 536971, 561020, 489230,   1393,CityofLivoniaPrecinct19A
 515070, 565602, 419326, 580674, 515070, 424645, 575355, 752660, 473405,   1128,CityofTaylorPrecinct2
 515891, 496545, 491478, 508522, 515891, 467526, 532474, 403270, 619760,   2171,CityofLivoniaPrecinct4A
 516422, 524109, 464011, 535989, 516422, 457023, 542977, 538435, 534940,   1431,CityofRiverviewPrecinct3
 517628, 463141, 525106, 474894, 517628, 474358, 525642, 227565, 753740,   1872,CharterTownshipofNorthvillePrecinct3
 518239, 517081, 469021, 530979, 518239, 463810, 536190, 494210, 526055,   1727,CityofLivoniaPrecinct20A
 518320, 505343, 481679, 518321, 518320, 458778, 541222, 435115, 614505,   1310,CityofLivoniaPrecinct10A
 519553, 553072, 429050, 570950, 519553, 432402, 567598, 667595, 483240,    895,CityofGardenCityPrecinct4
 519582, 480417, 505657, 494343, 519582, 465622, 534378, 304175, 700175,   1149,CharterTownshipofNorthvillePrecinct1
 519930, 532928, 448006, 551994, 519930, 441941, 558059, 564990, 530325,   1154,CityofFlatRockPrecinct3
 521765, 537706, 453096, 546904, 521765, 448804, 551196, 579705, 521460,   1631,CharterTownshipofBrownstownPrecinct8
 522426, 479102, 500509, 499491, 522426, 466360, 533640, 283380, 670745,   1962,CharterTownshipofNorthvillePrecinct12
 522433, 510266, 474524, 525476, 522433, 453992, 546008, 439165, 602660,   1315,CityofLivoniaPrecinct17B
 522715, 502939, 483698, 516302, 522715, 462854, 537146, 401120, 604220,   1871,CityofLivoniaPrecinct3B
 522944, 533460, 450286, 549714, 522944, 435946, 564054, 552580, 571700,   2092,CityofTrentonPrecinct5
 523510, 484549, 501567, 498433, 523510, 459471, 540529, 305195, 710480,   2233,CharterTownshipofNorthvillePrecinct6
 524064, 508021, 480614, 519386, 524064, 457219, 542781, 419785, 616975,   1496,CityofLivoniaPrecinct17A
 524406, 535620, 451846, 548154, 524406, 442612, 557388, 556070, 546170,   1516,CityofLivoniaPrecinct32A
 524448, 540747, 445829, 554171, 524448, 427612, 572388, 581495, 591085,   1043,CityofFlatRockPrecinct4
 524572, 512286, 480235, 519765, 524572, 457264, 542736, 438570, 614855,   1872,CityofLivoniaPrecinct9A
 524804, 526109, 458877, 541123, 524804, 456919, 543081, 506525, 509790,   1532,CityofLivoniaPrecinct15A
 525614, 552254, 425204, 574796, 525614, 437500, 562500, 633200, 438520,    976,CityofFlatRockPrecinct2
 530857, 474057, 514472, 485528, 530857, 459858, 540142, 216000, 773070,   1831,CityofGrossePointeFarmsPrecinct2
 532101, 510700, 479571, 520429, 532101, 460116, 539884, 392995, 597275,   1028,CityofLivoniaPrecinct16B
 532608, 540513, 443675, 556325, 532608, 430830, 569170, 539525, 564225,   1012,CityofAllenParkPrecinct13
 533185, 542035, 444690, 555310, 533185, 432522, 567478, 544250, 560840,    904,CityofAllenParkPrecinct16
 534446, 565762, 414752, 585248, 534446, 439109, 560891, 656580, 378215,   1437,CharterTownshipofBrownstownPrecinct7
 534672, 565780, 412184, 587816, 534672, 425145, 574855, 655540, 435195,   1543,CityofGardenCityPrecinct6
 537112, 573549, 419703, 580297, 537112, 438596, 561404, 682185, 405535,    741,CharterTownshipofHuronPrecinct6
 537560, 534634, 449756, 550244, 537560, 435121, 564879, 485370, 573175,   1025,CityofLivoniaPrecinct23B
 539488, 494994, 491101, 508899, 539488, 454949, 545051, 277530, 680760,   1798,CharterTownshipofPlymouthPrecinct7
 540016, 518955, 472620, 527380, 540016, 446503, 553497, 394695, 630585,   1187,CityofLivoniaPrecinct8B
 540447, 488812, 502581, 497419, 540447, 451807, 548193, 241825, 753870,   1162,CityofGrossePointeFarmsPrecinct4
 546012, 585889, 401840, 598160, 546012, 412065, 587935, 699385, 448875,    978,CityofTaylorPrecinct11
 547014, 547014, 438572, 561428, 547014, 435140, 564860, 500000, 517160,   1457,CityofLivoniaPrecinct16A
 549632, 568014, 418504, 581496, 549632, 418504, 581496, 591910, 500000,   1632,CharterTownshipofHuronPrecinct3
 551106, 585879, 404636, 595364, 551106, 413066, 586934, 673865, 457850,    949,TownshipofSumpterPrecinct3
 553341, 523038, 469904, 530096, 553341, 442507, 557493, 348485, 636985,   2409,CityofGrossePointeWoodsPrecinct1
 553782, 558510, 423758, 576242, 553782, 424349, 575651, 523640, 497045,   1692,CityofTrentonPrecinct3
 556876, 582342, 403225, 596775, 556876, 417657, 582343, 627330, 427840,   1178,CharterTownshipofBrownstownPrecinct11
